,county,RaceTotal,population_White,population_Black,population_Native,population_Asian,population_NativeHawaiian_PacificIslander,population_OtherRace,population_Multiracial,population_Multiracial_OtherRace,population_Multiracial_NoOtherRace,PovertyTotal,pop_w_income_below_poverty_level,EmploymentTotal,population_InLaborForce,population_InCivilianLaborForce,CivilianLaborForce_Employed,CivilianLaborForce_Unemployed,population_InArmedForces,population_NotInLaborForce,Estimate!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars),EducationTotal,population_NoSchooling,population_12thGrade_noDiploma,population_HighSchoolDiploma,population_GED,poplation_AssociatesDegree,population_BachelorsDegree,population_MastersDegree,population_ProfessionalDegree,population_DoctorateDegree,FoodStampDisabilityTotal,households_ReceivingFoodStamps,households_ReceivingFoodStamps_w_Disability,households_ReceivingFoodStamps_noDisability,households_noFoodStamps,households_noFoodStamps_w_Disability,households_noFoodStamps_noDisability,TotalHousingUnits,housesOccupied,housesVacant,TotalOccupiedHousingUnits,housesOwnerOccupied,housesRenterOccupied,TotalHousingUnits_YrBuilt,housesBuilt2014_later,housesBuilt_2010_2013,housesBuilt_2000_2009,housesBuilt_1990_1999,housesBuilt_1980_1989,housesBuilt_1970_1979,housesBuilt_1960_1969,housesBuilt_1950_1959,housesBuilt_1940_1949,housesBuilt_pre_1940,TotalOwnerOccupiedHousingUnits,homeValue_less10K,homeValue_10K-15K,homeValue_15K-20K,homeValue_20K-25K,homeValue_25K-30K,homeValue_30K-35K,homeValue_35K-40K,homeValue_40K-50K,homeValue_50K-60K,homeValue_60K-70K,homeValue_70K-80K,homeValue_80K-90K,homeValue_90K-100K,homeValue_100K-125K,homeValue_125K-150K,homeValue_150K-175K,homeValue_175K-200K,homeValue_200K-250K,homeValue_250K-300K,homevalue_300K-400K,homeValue_400K-500K,homeValue_500K-750K,homeValue_750K-1M,homeValue_1M-1.5M,homeValue_1.5M-2M,homeValue_more2M,AgeTotal,age_under5,age_5_9,age_10_14,age_15_17,age_18_19,age_20,age_21,age_22_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_61,age_62_64,age_65_66,age_67_69,age_70_74,age_75_79,age_80_84,age_85+,ADI_NATRANK_INT_count,ADI_NATRANK_INT_mean,ADI_NATRANK_INT_std,ADI_NATRANK_INT_min,ADI_NATRANK_INT_25%,ADI_NATRANK_INT_50%,ADI_NATRANK_INT_75%,ADI_NATRANK_INT_max,ADI_STATERNK_INT_count,ADI_STATERNK_INT_mean,ADI_STATERNK_INT_std,ADI_STATERNK_INT_min,ADI_STATERNK_INT_25%,ADI_STATERNK_INT_50%,ADI_STATERNK_INT_75%,ADI_STATERNK_INT_max,ADI_SUP_GQ,ADI_SUP_PH,ADI_SUP_PH-GQ
36,Lawrence County,86148,0.9235849932674003,0.036147095695779355,0.0005339648047546084,0.003749361563820402,0.0,0.0023796257603194504,0.0336049589079259,0.008543436876073734,0.025061522031852163,83980,10803,71274,0.5923057496422258,0.5920812638549822,0.5543816819597609,0.03769958189522126,0.00022448578724359514,0.40769425035777423,28775.81818181818,61973,0.006728736707921191,0.013021799816048925,0.38213415519661786,0.052474464686234325,0.09344391912607103,0.15387346102334887,0.053749213367111484,0.00945573072144321,0.0060994303971084185,1.0,7066.0,3583.0,3483.0,30234.0,8406.0,21828.0,41317,0.902776097006075,0.09722390299392501,37300,0.7475067024128687,0.25249329758713135,41317,0.008277464481932376,0.010600963283878306,0.05728876733547934,0.07536849238812111,0.06697001234358739,0.10504150833797227,0.09402909214124937,0.17823172059926906,0.09908754265798582,0.305104436430525,27882,0.017932716447887527,0.00971953231475504,0.013664729933290294,0.01804031274657485,0.018363101642636825,0.018936948568969228,0.015422136145183273,0.037586973674772255,0.05196901226597805,0.05465891973316118,0.057384692633240086,0.068718169428305,0.049207373933003375,0.12929488558926908,0.08991464026970805,0.10354350477010257,0.05178968510149917,0.06861057312961767,0.04805968008033857,0.04838246897640055,0.01398751882935227,0.00986299404633814,0.0015422136145183272,0.0017932716447887527,0.00025105803027042535,0.0013628864500394519,86148,0.05207317639411246,0.0520035288108836,0.05850396991224405,0.036866787389144264,0.023807865533732646,0.012594604633885871,0.014347402145145563,0.030424385940474533,0.05579932209685657,0.05256070947671449,0.058666480939778054,0.04855597344105493,0.06190509355992014,0.06604912476203742,0.07387286994474625,0.03534614848864744,0.04662905697172308,0.02742953986163347,0.042763616102521246,0.050041788549937315,0.04060454102242652,0.029484143566884894,0.029669870455495195,75.0,72.90666666666667,17.322203634028167,24.0,60.0,71.0,87.5,100.0,75.0,7.1866666666666665,2.103364957429914,1.0,6.0,7.0,9.0,10.0,1.0,0.0,0.0
37,Lebanon County,140410,0.8559789188804217,0.02472758350544833,0.0008617619827647604,0.014913467701730646,0.00014956199700876007,0.07460294850794102,0.028765757424684853,0.012449255751014885,0.016316501673669968,136732,14687,111811,0.6348749228608992,0.6327284435341782,0.601738648254644,0.030989795279534212,0.0021464793267209847,0.3651250771391008,29733.554347826088,96489,0.010923524961394563,0.014136326420628257,0.39098757371306575,0.05014043051539554,0.07468208811367098,0.13801573236327458,0.05830716454725409,0.010301692420897719,0.005420306977997492,1.0,6230.0,2890.0,3340.0,47627.0,11431.0,36196.0,57970,0.9290495083663964,0.07095049163360359,53857,0.7053307833707781,0.29466921662922185,57970,0.028186993272382267,0.016543039503191307,0.11380024150422632,0.10650336380886666,0.09268587200276004,0.14253924443677765,0.08604450577885113,0.11480075901328274,0.05991029843022253,0.23898568224943936,37987,0.01081949087845842,0.007634190644167742,0.008450259299233948,0.0038697449127333035,0.002790428304419933,0.002606154737146919,0.006844446784426251,0.013794192750151368,0.012241029825993103,0.01613709953405112,0.01695316818911733,0.02748308631900387,0.03327454129044147,0.07286703345881486,0.11540790270355648,0.14468107510464107,0.09877063205833575,0.16579356095506356,0.10435148866717561,0.0814752415299971,0.02819385579277121,0.01355726959222892,0.004764787953773659,0.0020006844446784425,0.0013162397662358175,0.003922394503382737,140410,0.05939035681219287,0.059347624813047506,0.06999501460009971,0.038935973221280534,0.02536856349262873,0.014457659710846806,0.014236877715262445,0.031073285378534293,0.05740331885193362,0.058784986824300264,0.05597891888042162,0.060629584787408305,0.060672316786553666,0.06461078270778435,0.06567908268641835,0.029584787408304253,0.039576953208460934,0.021707855565842888,0.033124421337511575,0.052232746955345064,0.034036037319279254,0.02511217149775657,0.02806067943878641,76.0,61.921052631578945,18.140020696713467,26.0,48.0,60.5,74.25,96.0,76.0,5.776315789473684,2.2780031267788092,2.0,4.0,6.0,7.25,10.0,2.0,0.0,0.0
38,Lehigh County,367338,0.7615193636378486,0.07268782429261335,0.0032885244652064312,0.033318088517931714,0.00030489630803238435,0.060206131682537606,0.06867517109583,0.03893416962034965,0.02974100147548035,357931,45240,294163,0.6489939251367439,0.6482766357427685,0.6080472391157283,0.04022939662704011,0.000717289393975449,0.3510060748632561,34064.356060606064,250653,0.01266292444135917,0.013544621448775798,0.29074058559043775,0.03625729594299689,0.09375112206915537,0.18913398203891435,0.08656987947481179,0.017542179826293722,0.01502475533905439,1.0,20198.0,10047.0,10151.0,119874.0,25932.0,93942.0,146699,0.9548258679336601,0.04517413206633992,140072,0.6472457022102919,0.3527542977897081,146699,0.021056721586377548,0.017532498517372305,0.1091145815581565,0.09399518742459048,0.09960531428298762,0.1314596554850408,0.11006891662519853,0.13242762391018345,0.04802350390936543,0.23671599670072735,90661,0.0065298198784482855,0.004103197626322233,0.005018696021442517,0.005173117437486901,0.003981866513715931,0.002250140633789612,0.001886147295970704,0.005834923506248552,0.006033465326877047,0.008868201321406118,0.009386616075269411,0.017923914362294704,0.020372596816712808,0.0752583801193457,0.08117051433361644,0.11158050319321428,0.08730325057080773,0.15321913501946813,0.11895964085990668,0.15137710812808153,0.06592691454980643,0.04263134092939632,0.00903365283859653,0.003794354794233463,0.0008824080916822007,0.0015000937558597412,367338,0.05969161916273296,0.05927783131611758,0.06786120684492211,0.04019731146791239,0.026400753529446996,0.013276600841731594,0.014392739112207287,0.036552167213846645,0.06614344282377538,0.0655772068231438,0.06481496605306285,0.05980051070131595,0.0623730733003392,0.06565343090015191,0.06744741899830674,0.02760128274232451,0.03590970713620698,0.023392624776091775,0.030579466322569405,0.03998225067921097,0.027957902531183815,0.01928469148304831,0.025831795240350848,218.0,54.522935779816514,20.540214049147508,17.0,37.0,54.0,70.0,96.0,218.0,4.940366972477064,2.5238263418629097,1.0,3.0,5.0,7.0,10.0,5.0,0.0,0.0
39,Luzerne County,317547,0.8601592835076383,0.051680538628927374,0.0016942373884810753,0.012076952388150415,0.0005920383439301899,0.04117815630442108,0.03261879343845163,0.013975883884905227,0.018642909553546406,305807,44690,262210,0.6130200983944167,0.6127188131650204,0.5756645436863582,0.03705426947866214,0.00030128522939628543,0.3869799016055833,29438.38129496403,227214,0.009229184821357839,0.014448933604443388,0.3403575483905041,0.0466036423811913,0.10722930805320095,0.1457832703970706,0.06494758245530645,0.014000017604549015,0.01085320446803454,1.0,23173.0,10772.0,12401.0,106866.0,28455.0,78411.0,150235,0.8655706060505208,0.13442939394947914,130039,0.6803112912280163,0.3196887087719838,150235,0.00842014177788132,0.008706360035943689,0.05983292841215429,0.0787566146370686,0.07512230838353247,0.14991846107764503,0.0883748793556761,0.10464272639531401,0.08812194229041169,0.3381036376343728,88467,0.013598290888127777,0.0070986921677009505,0.0064317768207354156,0.00837600461188918,0.006036149072535522,0.012275763844145275,0.008364700961940611,0.030135530762883334,0.0416991646602688,0.05283325985960867,0.055444402997727966,0.06383171125956572,0.05596437089536211,0.120734285100659,0.09385420552296336,0.10237715758418393,0.07587009845479105,0.08793109294991353,0.06161619586964631,0.05294629635909435,0.019657047260560435,0.014864299682367436,0.004544067279324494,0.0007573445465540823,0.002045960640690879,0.0007121299467598087,317547,0.05214976050789332,0.05326140697282607,0.05649242474342381,0.03604190875681395,0.025120690795378323,0.015084381209710689,0.012076952388150415,0.034243749744132364,0.06559029057115955,0.060926414042645656,0.056725461112843135,0.0584763830236154,0.06467389079411867,0.06939130270479646,0.07216254601681012,0.027158184457733815,0.04178594034898771,0.025530079011925794,0.03532390480779223,0.049054155762768975,0.03375563302440269,0.02463887235590322,0.030335666846167654,260.0,71.54615384615384,18.442276234715514,22.0,58.0,75.0,88.0,100.0,260.0,7.0,2.296547686012915,1.0,5.0,8.0,9.0,10.0,5.0,0.0,0.0
40,Lycoming County,114014,0.9114143877067729,0.04761695932078517,0.0014471906958794533,0.0076218709982984545,0.000342063255389689,0.0037539249565842793,0.027803603066290105,0.008919957198238813,0.01888364586805129,107234,14574,93506,0.5942506363228028,0.5936517442730948,0.5635146407717152,0.03013710350137959,0.0005988920497080402,0.40574936367719716,28681.5871559633,80480,0.00713220675944334,0.01706013916500994,0.3290009940357853,0.04842196819085487,0.11906063618290258,0.155889662027833,0.05591451292246521,0.013133697813121273,0.009729125248508946,1.0,7175.0,4204.0,2971.0,38985.0,10156.0,28829.0,53533,0.8622718696878561,0.1377281303121439,46160,0.6857235701906412,0.31427642980935877,53533,0.014962733267330431,0.008387349858965498,0.0627837035099845,0.09480133749276147,0.08953355873946911,0.14510675658005343,0.09175648665309248,0.11970186613864345,0.061046457325388076,0.3119197504343115,31653,0.017660253372508136,0.0054655166966796195,0.004770479891321518,0.007076738381827947,0.0022430733263829653,0.003348813698543582,0.003633146937099169,0.009540959782643035,0.018987141819100876,0.03216124853884308,0.022588696174138313,0.04527217009446182,0.053675796922882504,0.09401952421571415,0.11837740498530945,0.12886614222980444,0.08274097241967586,0.13695384323760781,0.07809686285660127,0.07828641834897167,0.026316620857422677,0.0169336239850883,0.008435219410482418,0.0032540359523583863,0.0004422961488642467,0.0008529997156667614,114014,0.054168786289403054,0.056475520550107884,0.05943129791078289,0.034679951584893086,0.028347395933832686,0.015024470679039417,0.015156033469573912,0.030838318101285806,0.06700931464556985,0.06293086813900048,0.055677372954198605,0.0558440191555423,0.059755819460767974,0.06600943743750767,0.07424526812496711,0.02585647376637957,0.045073412037118246,0.024356657954286317,0.03628501762941393,0.04784500149104496,0.03628501762941393,0.02210254880979529,0.026601996246075045,90.0,64.64444444444445,16.881151720062093,25.0,52.0,63.0,78.0,98.0,90.0,6.111111111111111,2.1694738369219024,2.0,5.0,6.0,8.0,10.0,2.0,0.0,0.0
41,McKean County,41021,0.9421272031398552,0.0239633358523683,0.0013651544330952438,0.004192974330221106,0.0004875551546768728,0.009799858609005143,0.018063918480778138,0.0025352868043197387,0.015528631676458399,38151,6190,33935,0.556416678945042,0.5561219979372329,0.5200530425814056,0.03606895535582732,0.0002946810078090467,0.443583321054958,27258.058823529413,29217,0.010199541362905159,0.012116233699558476,0.38843823801211624,0.07978231851319437,0.10223500017113324,0.12157305678201047,0.0525379060136222,0.007837902590957319,0.007598316048875654,1.0,2998.0,1813.0,1185.0,14061.0,4167.0,9894.0,21260,0.8023988711194732,0.1976011288805268,17059,0.7437129960724544,0.25628700392754555,21260,0.006679209783631232,0.005879586077140169,0.040498588899341485,0.06825023518344309,0.05983066792097836,0.09633113828786453,0.09388523047977422,0.13579492003762936,0.10714957666980245,0.3857008466603951,12687,0.015921809726491685,0.012138409395444156,0.009616142508079135,0.02033577677938047,0.03081894852999133,0.032158902813903996,0.01860171829431702,0.08725467013478364,0.08520532828879956,0.08465358240718845,0.0811066445968314,0.09694963348309293,0.0626625679829747,0.11034917632221959,0.05280996295420509,0.06944116024276818,0.02876960668400725,0.044770237250729095,0.027587294080554898,0.014187751241428233,0.007172696460944273,0.003704579490817372,0.002128162686214235,0.0003941042011507843,0.0007093875620714117,0.000551745881611098,41021,0.04929182613783184,0.05765339704054021,0.05394797786499598,0.03739548036371614,0.0293264425538139,0.007605860412959216,0.014480388093903123,0.038053679822529926,0.05789717461787865,0.059579239901513856,0.05484995490114819,0.058360352014821676,0.06789205528875454,0.06864776577850369,0.07903269057312108,0.02691304453816338,0.044538163379732335,0.02430462446064211,0.03290997294068892,0.04987689232344409,0.03339752809536579,0.026206089563881915,0.027839399332049437,33.0,84.75757575757575,7.20256162343606,73.0,80.0,84.0,89.0,100.0,33.0,8.636363636363637,0.8950622121597824,7.0,8.0,9.0,9.0,10.0,1.0,0.0,0.0
42,Mercer County,110519,0.9071381391434957,0.06074973533962486,0.001284846949393317,0.007600503080918213,4.524108976737032e-05,0.003022104796460337,0.020159429600340215,0.0027597064758095894,0.017399723124530624,103318,14865,92293,0.5524037575980844,0.5503776017682814,0.5183925108079702,0.031985090960311185,0.0020261558298029104,0.44759624240191564,27269.73043478261,78388,0.008075215594223606,0.013433178547736898,0.3708475787110272,0.04722661631882431,0.0978466091748737,0.1451242537123029,0.06563504618053784,0.007973159157013828,0.008406899015155381,1.0,8188.0,4561.0,3627.0,38633.0,11725.0,26908.0,52303,0.8951876565397778,0.10481234346022217,46821,0.7180538647188227,0.28194613528117723,52303,0.008928742137162304,0.00913905512112116,0.06542645737338203,0.0967057338967172,0.07794963960002295,0.1411008928742137,0.11043343594057702,0.1619027589239623,0.07775844597824216,0.25065483815459916,33620,0.03221296847114813,0.014098750743604997,0.008030933967876264,0.0074360499702558,0.010113027959547887,0.01656751933372992,0.01793575252825699,0.037477691850089236,0.032956573468173704,0.04229625223081499,0.060737656157049374,0.05925044616299822,0.046311719214753126,0.12144556811421772,0.10398572278405711,0.1088340273646639,0.05478881618084473,0.08209399167162404,0.059131469363474125,0.05095181439619274,0.017311124330755503,0.009369422962522309,0.0030339083878643666,0.001635930993456276,0.0017251635930993457,0.0002676977989292088,110519,0.04848035179471403,0.05216297650177797,0.05328495552800876,0.04019218414933179,0.028176150707118233,0.015571983097928862,0.016395370931695002,0.036464318352500476,0.051601986988662585,0.051656276296383426,0.05168342095024385,0.05454265782354165,0.06143739990408889,0.06927315665179742,0.07623123625801899,0.028339018630280766,0.0473764692043902,0.028139957835304336,0.03554140012124612,0.05409024692586795,0.03810204580207928,0.023624897076520778,0.03763153846849863,93.0,75.47311827956989,16.381717936832658,34.0,63.0,74.0,89.0,100.0,93.0,7.505376344086022,1.9539461515986967,2.0,6.0,7.0,9.0,10.0,3.0,0.0,0.0
43,Mifflin County,46179,0.9634682431408216,0.005760194027588298,0.0025119643127828667,0.003594707551051344,8.661945906147817e-05,0.005478680785638494,0.019099590723055934,0.006691353212499188,0.012408237510556747,45461,6307,37082,0.6102691332722076,0.6101882314869748,0.5888031929237905,0.021385038563184293,8.090178523272746e-05,0.38973086672779245,26720.81081081081,32448,0.006317800788954635,0.01220414201183432,0.43216839250493094,0.0673076923076923,0.07439595660749507,0.08499753451676528,0.035287228796844185,0.004376232741617357,0.007365631163708087,1.0,2680.0,1366.0,1314.0,16395.0,4358.0,12037.0,21909,0.8706467661691543,0.12935323383084577,19075,0.7300655307994758,0.2699344692005243,21909,0.008489661782828974,0.013145282760509379,0.06326167328495139,0.10018713770596559,0.0876808617463143,0.1563740928385595,0.08521612122871879,0.12469761285316537,0.10146515130768177,0.25948240449130494,13926,0.011273876202786155,0.005313801522332328,0.004739336492890996,0.010268562401263823,0.008545167312939824,0.014864282636794485,0.00969409737182249,0.05119919574895878,0.05529225908372828,0.05285078270860261,0.06670975154387476,0.0782708602613816,0.06096510124946144,0.11345684331466321,0.08265115611087175,0.1263823064770932,0.053281631480683614,0.06778687347407726,0.05098377136291828,0.045382737325865286,0.007252620996696826,0.011632916846186989,0.0038058308200488297,0.00653453970989516,0.0,0.0008616975441619991,46179,0.0632755148444098,0.05703891379198337,0.06570085969813119,0.037354641720262455,0.019662617206955543,0.010199441304489054,0.00898676887762836,0.03512419064942939,0.057233807574871697,0.053444206240932025,0.04725091491803634,0.05532817947551918,0.06379523159877866,0.06842937265856774,0.07438446046904437,0.022780917733168756,0.04363455250221963,0.02364711232378354,0.038783862794776844,0.05463522380302735,0.04408930466229238,0.025834253665085863,0.029385651486606466,30.0,76.03333333333333,12.67765705900531,54.0,68.0,73.0,83.5,99.0,30.0,7.566666666666666,1.5465943304527225,5.0,7.0,7.0,8.75,10.0,0.0,0.0,0.0
44,Monroe County,168824,0.7426076861109795,0.14185779273089133,0.002908354262427143,0.025677628773160214,0.00047386627493721273,0.039259820878548075,0.04721485096905653,0.023853243614651944,0.02336160735440459,166335,17837,140243,0.6103049706580721,0.6097701846081445,0.5717861141019516,0.037984070506192825,0.0005347860499276256,0.38969502934192796,32485.78676470588,117839,0.013280832322066548,0.024592876721628663,0.3033885216269656,0.043797045120885274,0.0856337884741045,0.15677322448425393,0.08138222490007553,0.010336136593148278,0.009665730360916166,1.0,7068.0,3832.0,3236.0,52882.0,14287.0,38595.0,81648,0.734249461101313,0.26575053889868705,59950,0.7707589658048374,0.22924103419516265,81648,0.007654810895551636,0.010863707622966881,0.17118606701940034,0.17402753282382913,0.23053840877914952,0.16006515775034294,0.07082843425436018,0.05655986674505193,0.022192827748383305,0.09608318636096413,46207,0.007682818620555327,0.008158936957603826,0.005453719133464627,0.0016014889518904062,0.003700737983422425,0.003808946696387993,0.003657454498236198,0.008635055294652326,0.011080572207674161,0.010972363494708594,0.027182028696950678,0.030276797887765924,0.02627307550803991,0.11286168762308742,0.1009154457116887,0.14439370658125392,0.09853485402644621,0.14486982491830241,0.10619603090440842,0.08909905425584869,0.021749951306079165,0.024628303070963274,0.002575367368580518,0.002597009111173632,0.0015798472092972927,0.0015149219815179518,168824,0.04550300905084585,0.05085177462919964,0.058830498033454956,0.041167132635170356,0.033680045491162394,0.01630692318627683,0.012373833104297967,0.043287684215514384,0.05973676728427238,0.053298109273563,0.052237833483390984,0.054198455195943705,0.06598587878500688,0.07911789792920437,0.08323461119272141,0.03410060181016917,0.04210301852817135,0.027964033549732266,0.03768421551438184,0.0430211344358622,0.028811069516182532,0.01981945694924892,0.016686016206226603,39.0,53.15384615384615,12.349170996123505,29.0,45.0,53.0,62.0,82.0,39.0,4.6923076923076925,1.5415959972131097,2.0,4.0,5.0,6.0,8.0,2.0,0.0,0.0
45,Montgomery County,827180,0.7806124422737494,0.09261103991876013,0.000982857419183249,0.07683938199666336,0.00042796005706134097,0.014323363717691433,0.03420295461689112,0.007931768176213157,0.026271186440677965,805433,46591,669506,0.6806929288161719,0.6797131018990121,0.6492398873199046,0.03047321457910758,0.0009798269171598162,0.31930707118382806,50579.24232081911,582637,0.007007793875088606,0.011659060444153048,0.21118809824985368,0.021354634189040517,0.0731415958821702,0.2818650377507779,0.1459279105171831,0.04203131623978566,0.02658773816286985,1.0,17364.0,8316.0,9048.0,301284.0,57592.0,243692.0,336189,0.9478239918617206,0.05217600813827936,318648,0.7186487911425774,0.2813512088574226,336189,0.023882399483623796,0.016264660652192665,0.08944076100050864,0.11799612717846211,0.11145218909601444,0.13202989984800217,0.11745773954531528,0.163776923099804,0.0581815585875802,0.16951774150849672,228996,0.0050699575538437356,0.0012096281157749481,0.0013188003283900154,0.0012314625582979615,0.0017816905098779019,0.0011179234571782914,0.0013581023249314397,0.0026638019878076472,0.0031441597233139444,0.0030961239497633145,0.00512672710440357,0.006139845237471397,0.006118010794948383,0.020541843525651103,0.024555014061380984,0.04305315376687802,0.0425334940348303,0.12615940889797203,0.14060507607119774,0.24082953414033434,0.13361805446383343,0.12848259358242065,0.033659976593477615,0.01424479030201401,0.006200981676535835,0.006139845237471397,827180,0.05482361759230155,0.05996518291061196,0.06236490243961411,0.038714669116758145,0.022846297057472376,0.009997823931913247,0.011027829492976135,0.035894243090983824,0.05942358374235354,0.06495925916970913,0.06280132498367949,0.06299838003820209,0.06555163325999178,0.06986387485190648,0.07211126961483595,0.02949297613578665,0.039570589230880825,0.02402500060446336,0.03370729466379748,0.04023912570419981,0.02912788026789816,0.022079837520249522,0.028413404579414395,496.0,30.909274193548388,18.47602417651402,2.0,18.0,28.0,39.0,93.0,496.0,2.4233870967741935,1.9011366667367546,1.0,1.0,2.0,3.0,10.0,7.0,0.0,0.0
46,Montour County,18178,0.930135328418968,0.020134228187919462,0.0011552426009461987,0.035537462867202115,0.0,0.0038508086698206623,0.00918692925514358,0.0025305314115964352,0.006656397843547145,17331,1769,14918,0.5944496581311167,0.5902265719265317,0.5801716047727578,0.010054967153773964,0.004223086204585065,0.4055503418688832,33903.92307692308,13250,0.004,0.011924528301886792,0.37018867924528304,0.02369811320754717,0.06920754716981133,0.1629433962264151,0.09464150943396227,0.048981132075471695,0.023245283018867923,1.0,662.0,387.0,275.0,6813.0,1654.0,5159.0,8223,0.9090356317645628,0.09096436823543719,7475,0.6897658862876254,0.3102341137123746,8223,0.02030888969962301,0.020187279581661194,0.06822327617657789,0.13693299282500304,0.15201264745226803,0.16843001337711297,0.07953301714702664,0.06396692204791439,0.05825124650370911,0.23215371518910374,5156,0.021722265321955005,0.010279286268425137,0.005236617532971295,0.007757951900698216,0.017843289371605897,0.004848719937936384,0.01047323506594259,0.00504266873545384,0.013964313421256789,0.012800620636152055,0.027346780449961212,0.030062063615205584,0.028704422032583398,0.07117920868890613,0.05760279286268425,0.1365399534522886,0.08688906128782002,0.11404189294026378,0.09231962761830877,0.12063615205585726,0.04014740108611327,0.049456943366951125,0.029674166020170676,0.0001939487975174554,0.0027152831652443757,0.00252133436772692,18178,0.05732203762790186,0.055451644845417536,0.05149081307074486,0.0401034217185609,0.020024205083067445,0.010672241170645835,0.011992518428870063,0.024040048410166135,0.06441852789085709,0.07085487952470018,0.05666189899878975,0.05099570909891077,0.05644185278908571,0.06265815821322478,0.06485862031026515,0.03069644625371328,0.060072615249202335,0.028220926394542854,0.030366376939157225,0.04813510837275828,0.03988337550885686,0.02668060292661459,0.03795797117394653,12.0,58.166666666666664,18.0898431237649,35.0,42.0,58.0,69.75,85.0,12.0,5.333333333333333,2.49848438906955,2.0,3.0,5.0,7.25,9.0,1.0,0.0,0.0
47,Northampton County,304233,0.8339266286037347,0.05934267485775705,0.0017256510634940984,0.028928485732974397,0.00047660838896503667,0.027656434377598748,0.04794351697547603,0.019527796129939882,0.02841572084553615,293008,25121,251254,0.6302427026037396,0.6301511617725489,0.6013118199113248,0.0288393418612241,9.15408311907472e-05,0.36975729739626034,36924.80465116279,213631,0.008636387041206567,0.015522091831241721,0.3058357635361909,0.0357111093427452,0.09094185768919305,0.19710622522012256,0.08909287509771521,0.017422565077165768,0.01479654170040865,1.0,11300.0,5723.0,5577.0,104000.0,23067.0,80933.0,123556,0.9331800964744731,0.06681990352552689,115300,0.7120381613183001,0.2879618386816999,123556,0.025000809349606655,0.01881737835475412,0.12865421347405226,0.10868755867784648,0.09870018453171031,0.10612192042474668,0.08155006636666774,0.10783774159085759,0.05264009841691217,0.271990028812846,82098,0.005578698628468416,0.002996418913980852,0.003264391337182392,0.002813710443616166,0.0021194182562303586,0.0048235036176277135,0.0020341543033935055,0.00381251674827645,0.004299739335915613,0.011242661209773686,0.011206119515700748,0.013617871324514605,0.01527442812248776,0.0607688372432946,0.06768739798777071,0.10952763770128383,0.09917415771395162,0.16726351433652464,0.1353991571049234,0.17354868571706986,0.05405734609856513,0.033606177982411264,0.008368047942702624,0.0038856001364223247,0.0020828765621574217,0.0015469317157543424,304233,0.04851873399664073,0.05088862812383929,0.06201825574477456,0.037990619032123404,0.03254742253470202,0.016033763595665166,0.015195590221968031,0.03461162990208163,0.0604076480855134,0.05982585715553539,0.05716013713173784,0.05893509251133178,0.06370117640098215,0.06948292920228903,0.07374939602212778,0.027363895435406415,0.04146492983995819,0.024813218815841805,0.03522957733053285,0.04567880538929044,0.03234034440708273,0.02084586484700871,0.03119648427356664,169.0,49.56804733727811,18.465454789123786,13.0,36.0,47.0,62.0,92.0,169.0,4.3017751479289945,2.2355481210480734,1.0,3.0,4.0,6.0,10.0,5.0,0.0,0.0
48,Northumberland County,91234,0.9370081329328979,0.024694740995681433,0.00133722077295745,0.003660915886621216,0.00028498147620404675,0.01028125479536138,0.022732753140276653,0.0037266808426683036,0.019006072297608347,87434,11428,75445,0.5739147723507191,0.573835244217642,0.5495659089402877,0.024269335277354365,7.952813307707601e-05,0.4260852276492809,27375.941176470587,66725,0.007988010490820532,0.014807043836642938,0.4430123641813413,0.050745597602098166,0.08062944923192207,0.12382165605095541,0.03998501311352567,0.01203446983889097,0.002787560884226302,1.0,5278.0,2947.0,2331.0,33770.0,9601.0,24169.0,45522,0.8577830499538684,0.14221695004613155,39048,0.7117906166769105,0.28820938332308954,45522,0.007952198936777823,0.010236808576073108,0.054039804929484646,0.06836254997583587,0.08334431703352226,0.1248627037476385,0.07816001054435218,0.0945476912262203,0.07249242124686965,0.4060014937832257,27794,0.018960926818737858,0.01626250269842412,0.01615456573361157,0.021335540044613945,0.029826581276534505,0.018061452111966612,0.02040008634957185,0.0508383104267108,0.039109160250413756,0.052781175793336695,0.057674318198172266,0.042563143124415344,0.047456285529250915,0.08674534072101893,0.0821040512340793,0.08616967690868532,0.062495502626466144,0.09923004965100381,0.06785637187882276,0.04267108008922789,0.01827732604159171,0.017737641217528962,0.0031301719795639345,0.0014751385191048428,0.00021587392962509893,0.0004677268475210477,91234,0.051822785365105116,0.055933095118048094,0.05355459587434509,0.03503079992108205,0.01835938356314532,0.008648091720192033,0.011486945656224653,0.03380318740820308,0.06022973891312449,0.06147927307801916,0.05808141701558629,0.05680996119867593,0.0633864568033847,0.06906416467544994,0.07641887892671592,0.0334414801499441,0.04070850779314729,0.030898568516123374,0.036905101168424055,0.04910450051515882,0.03724488677466734,0.027577438235745447,0.03001074160948769,76.0,75.9342105263158,19.523207063264163,35.0,58.5,82.0,94.0,100.0,76.0,7.473684210526316,2.408173217526936,2.0,5.0,8.0,10.0,10.0,2.0,0.0,0.0
